id,processo_25
17163,0126198-90.2025.8.16.0000
17164,0028023-44.2020.8.16.0030
17165,0042180-36.2025.8.16.0001
17166,0140734-09.2025.8.16.0000
17167,0116926-72.2025.8.16.0000
17168,0016385-89.2025.8.16.0013
17169,0095331-17.2025.8.16.0000
17170,0133926-85.2025.8.16.0000
17171,0134592-86.2025.8.16.0000
17172,0142626-50.2025.8.16.0000
17173,4000027-78.2025.8.16.0013
17174,0009296-88.2024.8.16.0000
17175,0143549-76.2025.8.16.0000
17176,0001104-62.2009.8.16.0140
17177,0141782-03.2025.8.16.0000
17178,0143448-39.2025.8.16.0000
17179,0002361-67.2025.8.16.0074
17180,0107357-47.2025.8.16.0000
17181,0124808-85.2025.8.16.0000
17182,0137012-64.2025.8.16.0000
17183,0135125-45.2025.8.16.0000
17184,0101795-57.2025.8.16.0000
17185,0055649-55.2025.8.16.0000
17186,0128288-71.2025.8.16.0000
17187,0001268-18.2024.8.16.0070
17188,0006674-07.2025.8.16.0160
17189,0014401-19.2016.8.16.0035
17190,0142879-38.2025.8.16.0000
17191,0074484-91.2025.8.16.0000
17192,0101483-81.2025.8.16.0000
17193,0099073-50.2025.8.16.0000
17194,0080594-09.2025.8.16.0000
17195,0084628-82.2025.8.16.0014
17196,0132866-77.2025.8.16.0000
17197,0127785-50.2025.8.16.0000
17198,0006915-73.2025.8.16.0000
17199,0139754-62.2025.8.16.0000
17200,0133564-83.2025.8.16.0000
17201,0028723-10.2020.8.16.0001
17202,0001186-74.2024.8.16.0138
17203,0101085-37.2025.8.16.0000
17204,0003462-20.2025.8.16.0146
17205,0010708-42.2025.8.16.0025
17206,0012946-16.2025.8.16.0031
17207,0027623-44.2025.8.16.0001
17208,0003826-20.2025.8.16.0072
17209,0001101-73.2025.8.16.0067
17210,0093937-72.2025.8.16.0000
17211,0116634-87.2025.8.16.0000
17212,0019090-96.2025.8.16.0001
17213,0136542-33.2025.8.16.0000
17214,0132910-96.2025.8.16.0000
17215,0144674-79.2025.8.16.0000
17216,0024142-59.2020.8.16.0030
17217,0014900-93.2025.8.16.0194
17218,0113116-89.2025.8.16.0000
17219,0013044-56.2025.8.16.0045
17220,0019693-67.2025.8.16.0035
17221,0002194-55.2025.8.16.0137
17222,0029961-49.2025.8.16.0014
17223,0021608-54.2025.8.16.0035
17224,0012945-31.2025.8.16.0031
17225,0005162-05.2025.8.16.0090
17226,0005161-20.2025.8.16.0090
17227,0002688-56.2025.8.16.0124
17228,0003213-05.2023.8.16.0190
17229,0135993-23.2025.8.16.0000
17230,0123121-73.2025.8.16.0000
17231,0010155-45.2025.8.16.0170
17232,0001705-59.2014.8.16.0054
17233,0001562-26.2023.8.16.0096
17234,0000458-64.2024.8.16.0063
17235,0002123-59.2025.8.16.0038
17236,0000401-87.2025.8.16.0038
17237,0013897-35.2024.8.16.0131
17238,0050611-35.2024.8.16.0182
17239,0043620-43.2024.8.16.0182
17240,0001744-11.2024.8.16.0182
17241,0055559-20.2024.8.16.0182
17242,0000816-71.2024.8.16.0049
17243,0000167-54.2019.8.16.0123
17244,0009669-83.2025.8.16.0130
17245,0041880-60.2018.8.16.0182
17246,0009066-12.2022.8.16.0131
17247,0026980-47.2025.8.16.0014
17248,0001175-59.2009.8.16.0174
17249,0004684-23.2025.8.16.0146
17250,0007366-64.2025.8.16.9000
17251,0007168-27.2025.8.16.9000
17252,0006970-87.2025.8.16.9000
17253,0007170-94.2025.8.16.9000
17254,0116569-92.2025.8.16.0000
17255,0132745-49.2025.8.16.0000
17256,0012692-68.2024.8.16.0131
17257,0115791-25.2025.8.16.0000
17258,0023207-28.2025.8.16.0035
17259,0001459-27.2022.8.16.0040
17260,0008593-18.2024.8.16.0014
17261,0130399-62.2024.8.16.0000
17262,0004141-75.2014.8.16.0026
17263,0002698-10.2023.8.16.0112
17264,0000888-19.2024.8.16.0062
17265,0139910-50.2025.8.16.0000
17266,0012238-59.2025.8.16.0000
17267,0007708-44.2024.8.16.0033
17268,0100272-10.2025.8.16.0000
17269,0001948-61.2022.8.16.0041
17270,0005522-28.2016.8.16.0001
17271,0111993-56.2025.8.16.0000
17272,0012204-93.2024.8.16.0170
17273,0016178-08.2016.8.16.0013
17274,0040212-71.2025.8.16.0000
17275,0009332-50.2022.8.16.0017
17276,0022946-71.2025.8.16.0000
17277,0004816-25.2024.8.16.0014
17278,0001862-58.2022.8.16.0084
17279,0004860-54.2020.8.16.0056
17280,4003028-48.2025.8.16.4321
17281,0030642-58.2025.8.16.0001
17282,0004941-91.2022.8.16.0004
17283,0000001-58.2023.8.16.0001
17284,0000828-25.2024.8.16.0166
17285,0002998-89.2024.8.16.0094
17286,0007342-36.2025.8.16.9000
17287,0007339-81.2025.8.16.9000
17288,0004264-34.2025.8.16.9000
17289,0007209-91.2025.8.16.9000
17290,0006835-75.2025.8.16.9000
17291,0002959-37.2025.8.16.0101
17292,0004582-04.2023.8.16.0103
17293,0006928-07.2024.8.16.0130
17294,0004518-07.2025.8.16.9000
17295,0043985-19.2024.8.16.0014
17296,0001473-98.2010.8.16.0050
17297,0002778-91.2025.8.16.0018
17298,0000657-13.2009.8.16.0128
17299,0001391-35.2009.8.16.0072
17300,0005021-02.2023.8.16.0075
17301,0007107-29.2009.8.16.0012
17302,0141824-52.2025.8.16.0000
17303,0073052-37.2025.8.16.0000
17304,0091944-91.2025.8.16.0000
17305,0091907-64.2025.8.16.0000
17306,0000497-24.2025.8.16.0161
17307,0001176-67.2024.8.16.0158
17308,0094888-66.2025.8.16.0000
17309,0140504-64.2025.8.16.0000
17310,0004762-81.2021.8.16.0170
17311,0066526-54.2025.8.16.0000
17312,0099580-11.2025.8.16.0000
17313,0142809-21.2025.8.16.0000
17314,0092821-31.2025.8.16.0000
17315,0140415-41.2025.8.16.0000
17316,0088776-81.2025.8.16.0000
17317,0009348-31.2017.8.16.0000
17318,0009401-31.2025.8.16.0000
17319,0116768-17.2025.8.16.0000
17320,0139762-39.2025.8.16.0000
17321,0028357-95.2025.8.16.0000
17322,0142783-23.2025.8.16.0000
17323,0143887-50.2025.8.16.0000
17324,0113964-76.2025.8.16.0000
17325,0144118-77.2025.8.16.0000
17326,0143163-46.2025.8.16.0000
17327,0142562-40.2025.8.16.0000
17328,0004254-63.2025.8.16.0084
17329,0113215-59.2025.8.16.0000
17330,0000467-38.2025.8.16.0080
17331,0144174-13.2025.8.16.0000
17332,0022116-08.2025.8.16.0000
17333,0139684-45.2025.8.16.0000
17334,0018310-89.2025.8.16.0185
17335,0083868-78.2025.8.16.0000
17336,0007625-08.2025.8.16.0190
17337,0077527-36.2025.8.16.0000
17338,0117026-27.2025.8.16.0000
17339,0109300-02.2025.8.16.0000
17340,0016222-78.2025.8.16.0185
17341,0010462-41.2022.8.16.0190
17342,0001542-62.2023.8.16.0087
17343,0140085-44.2025.8.16.0000
17344,0004200-05.2023.8.16.0105
17345,0134819-76.2025.8.16.0000
17346,0138537-81.2025.8.16.0000
17347,0127066-68.2025.8.16.0000
17348,0125674-93.2025.8.16.0000
17349,0124150-61.2025.8.16.0000
17350,0143112-35.2025.8.16.0000
17351,0094236-49.2025.8.16.0000
17352,0117161-39.2025.8.16.0000
17353,0079762-73.2025.8.16.0000
17354,0141642-66.2025.8.16.0000
17355,0120118-13.2025.8.16.0000
17356,0002165-93.2025.8.16.0043
17357,0097070-25.2025.8.16.0000
17358,0034844-81.2025.8.16.0000
17359,0007442-41.2016.8.16.0129
17360,0082510-78.2025.8.16.0000
17361,0032832-94.2025.8.16.0000
17362,0112166-80.2025.8.16.0000
17363,0118434-87.2024.8.16.0000
17364,0070660-27.2025.8.16.0000
17365,0030400-05.2025.8.16.0000
17366,0142634-27.2025.8.16.0000
17367,0014186-07.2023.8.16.0194
17368,0140903-93.2025.8.16.0000
17369,0090854-48.2025.8.16.0000
17370,0008541-76.2024.8.16.0190
17371,0005432-57.2018.8.16.0160
17372,0142278-32.2025.8.16.0000
17373,0119787-31.2025.8.16.0000
17374,0120173-61.2025.8.16.0000
17375,0021975-83.2022.8.16.0035
17376,0133769-15.2025.8.16.0000
17377,0077658-11.2025.8.16.0000
17378,0003519-68.2016.8.16.0141
17379,0120372-83.2025.8.16.0000
17380,0133894-80.2025.8.16.0000
17381,0026366-38.2022.8.16.0017
17382,0007375-06.2021.8.16.0031
17383,0006516-07.2025.8.16.0174
17384,0008644-25.2020.8.16.0190
17385,0070370-12.2025.8.16.0000
17386,0142491-38.2025.8.16.0000
17387,0076299-26.2025.8.16.0000
17388,0003662-59.2024.8.16.0179
17389,0121221-55.2025.8.16.0000
17390,0095035-92.2025.8.16.0000
17391,0098634-39.2025.8.16.0000
17392,0002186-06.2025.8.16.0161
17393,0125046-07.2025.8.16.0000
17394,0004677-48.2017.8.16.0037
17395,0108888-71.2025.8.16.0000
17396,0028426-37.2025.8.16.0030
17397,0015384-11.2025.8.16.0194
17398,0099878-03.2025.8.16.0000
17399,0005733-54.2025.8.16.0064
17400,0012846-19.2025.8.16.0045
17401,0083320-60.2015.8.16.0014
17402,0019064-11.2025.8.16.0030
17403,0127259-83.2025.8.16.0000
17404,0013169-50.2025.8.16.0004
17405,0031049-64.2025.8.16.0001
17406,0065472-53.2025.8.16.0000
17407,0134382-35.2025.8.16.0000
17408,0142836-04.2025.8.16.0000
17409,0059162-57.2023.8.16.0014
17410,0000349-03.2025.8.16.0035
17411,0012090-11.2009.8.16.0129
17412,0000100-82.2025.8.16.0122
17413,0119997-19.2024.8.16.0000
17414,0141221-76.2025.8.16.0000
17415,0142641-19.2025.8.16.0000
17416,0003561-85.2025.8.16.0179
17417,4001379-53.2025.8.16.0019
17418,0124443-31.2025.8.16.0000
17419,0124738-68.2025.8.16.0000
17420,0131842-14.2025.8.16.0000
17421,0143402-50.2025.8.16.0000
17422,0082615-55.2025.8.16.0000
17423,0142837-86.2025.8.16.0000
17424,0045810-06.2025.8.16.0000
17425,0128807-46.2025.8.16.0000
17426,0123654-32.2025.8.16.0000
17427,0133354-32.2025.8.16.0000
17428,0123750-47.2025.8.16.0000
17429,0083339-59.2025.8.16.0000
17430,0135080-41.2025.8.16.0000
17431,0072335-25.2025.8.16.0000
17432,0003467-44.2018.8.16.0160
17433,0141186-19.2025.8.16.0000
17434,0108982-19.2025.8.16.0000
17435,0003316-55.2025.8.16.0056
17436,0142721-80.2025.8.16.0000
17437,0141376-79.2025.8.16.0000
17438,0005866-37.2025.8.16.0116
17439,0133753-61.2025.8.16.0000
17440,0140849-30.2025.8.16.0000
17441,0120909-79.2025.8.16.0000
17442,0138190-48.2025.8.16.0000
17443,0018926-37.2025.8.16.0000
17444,0132498-68.2025.8.16.0000
17445,0125749-35.2025.8.16.0000
17446,0003226-89.2025.8.16.0139
17447,0109830-74.2023.8.16.0000
17448,0002789-80.2025.8.16.0193
17449,0005609-03.2024.8.16.0098
17450,0033382-72.2024.8.16.0017
17451,0111388-13.2025.8.16.0000
17452,0005592-93.2020.8.16.0069
17453,0140193-73.2025.8.16.0000
17454,0122755-34.2025.8.16.0000
17455,0033311-16.2023.8.16.0014
17456,0002301-82.2025.8.16.0078
17457,0143262-16.2025.8.16.0000
17458,0140211-94.2025.8.16.0000
17459,0139964-16.2025.8.16.0000
17460,0140427-55.2025.8.16.0000
17461,0132587-91.2025.8.16.0000
17462,0140089-81.2025.8.16.0000
17463,0128456-73.2025.8.16.0000
17464,0122661-86.2025.8.16.0000
17465,0088210-35.2025.8.16.0000
17466,0005817-87.2024.8.16.0000
17467,0011609-13.2022.8.16.0058
17468,0066006-94.2025.8.16.0000
17469,0003064-97.2024.8.16.0117
17470,0011056-70.2024.8.16.0130
17471,0007373-56.2025.8.16.9000
17472,0003292-08.2023.8.16.0182
17473,0007341-51.2025.8.16.9000
17474,0002057-24.2009.8.16.0173
17475,0045689-14.2025.8.16.0182
17476,0012118-70.2024.8.16.0058
17477,0000728-20.2015.8.16.0123
17478,0018023-70.2024.8.16.0021
17479,0000711-90.2025.8.16.0136
17480,0110902-28.2025.8.16.0000
17481,0037341-26.2025.8.16.0014
17482,0061422-39.2025.8.16.0014
17483,0115790-40.2025.8.16.0000
17484,0000271-41.2025.8.16.0186
17485,0041747-69.2025.8.16.0021
17486,0037340-41.2025.8.16.0014
17487,0001906-56.2025.8.16.0154
17488,0025328-83.2025.8.16.0017
17489,0004373-65.2025.8.16.0038
17490,0028423-82.2025.8.16.0030
17491,0001050-72.2025.8.16.0096
17492,0007577-25.2025.8.16.0004
17493,0019183-05.2025.8.16.0019
17494,0098491-50.2025.8.16.0000
17495,0000809-59.2025.8.16.0206
17496,0013213-69.2025.8.16.0004
17497,0010076-79.2025.8.16.0004
17498,0015759-12.2025.8.16.0194
17499,0015465-57.2025.8.16.0194
17500,0001240-17.2025.8.16.0102
17501,0139589-15.2025.8.16.0000
17502,0115407-62.2025.8.16.0000
17503,0101487-21.2025.8.16.0000
17504,0140916-92.2025.8.16.0000
17505,0015973-03.2024.8.16.0173
17506,0113941-33.2025.8.16.0000
17507,0000970-31.2024.8.16.0133
17508,0134052-38.2025.8.16.0000
17509,0142816-13.2025.8.16.0000
17510,0112174-57.2025.8.16.0000
17511,0006833-25.2023.8.16.0190
17512,0115716-83.2025.8.16.0000
17513,0009753-06.2022.8.16.0190
17514,0126344-34.2025.8.16.0000
17515,0142940-93.2025.8.16.0000
17516,0110600-96.2025.8.16.0000
17517,0003573-34.2025.8.16.0136
17518,0067828-21.2025.8.16.0000
17519,0120262-84.2025.8.16.0000
17520,0144264-21.2025.8.16.0000
17521,0131216-92.2025.8.16.0000
17522,0143579-14.2025.8.16.0000
17523,0128669-79.2025.8.16.0000
17524,0109945-27.2025.8.16.0000
17525,0100197-68.2025.8.16.0000
17526,0056981-49.2024.8.16.0014
17527,0093850-19.2025.8.16.0000
17528,0002468-44.2022.8.16.0001
17529,0040828-72.2023.8.16.0014
17530,0004760-86.2024.8.16.0209
17531,0008591-48.2025.8.16.0035
17532,0004251-67.2025.8.16.0130
17533,0006225-54.2022.8.16.0160
17534,0007375-26.2025.8.16.9000
17535,0025779-74.2020.8.16.0182
17536,0007377-93.2025.8.16.9000
17537,0000911-55.2025.8.16.0053
17538,0019215-13.2025.8.16.0018
17539,0084586-33.2025.8.16.0014
17540,0004420-20.2025.8.16.0109
17541,0000288-33.2025.8.16.0136
17542,0000745-27.2025.8.16.0084
17543,0005100-70.2024.8.16.0034
17544,0011872-19.2024.8.16.0044
17545,0021264-95.2023.8.16.0018
17546,0001037-52.2025.8.16.0200
17547,0034428-90.2024.8.16.0019
17548,0003287-36.2022.8.16.0209
17549,0037717-95.2024.8.16.0030
17550,0042425-90.2025.8.16.0019
17551,0005442-84.2024.8.16.0033
17552,0035170-14.2024.8.16.0182
17553,0002716-18.2022.8.16.0160
17554,0006679-56.2024.8.16.0130
17555,0003631-48.2022.8.16.0037
17556,0007589-54.2024.8.16.0075
17557,0025904-71.2024.8.16.0030
17558,0031998-98.2025.8.16.0030
17559,0039594-36.2025.8.16.0030
17560,0003848-46.2025.8.16.0018
17561,0049860-14.2025.8.16.0182
17562,0004699-80.2024.8.16.0031
17563,0042206-10.2024.8.16.0182
17564,0010265-67.2025.8.16.0033
17565,0003386-15.2025.8.16.0075
17566,0007311-16.2025.8.16.9000
17567,0072350-83.2024.8.16.0014
17568,0007287-85.2025.8.16.9000
17569,0007305-09.2025.8.16.9000
17570,0001420-06.2025.8.16.0014
17571,0055274-03.2019.8.16.0182
17572,0007372-71.2025.8.16.9000
17573,0018747-13.2025.8.16.0030
17574,0054605-47.2019.8.16.0182
17575,0007386-55.2025.8.16.9000
17576,0003234-75.2025.8.16.0039
17577,0004013-33.2023.8.16.0190
17578,0032328-56.2019.8.16.0014
17579,0020894-85.2010.8.16.0014
17580,0007241-25.2025.8.16.0035
17581,0078051-59.2023.8.16.0014
17582,0053130-46.2025.8.16.0182
17583,0002129-65.2020.8.16.0192
17584,0074390-38.2024.8.16.0014
17585,0085630-32.2025.8.16.0000
17586,0005586-63.2021.8.16.0033
17587,0064100-69.2025.8.16.0000
17588,0043529-40.2022.8.16.0014
17589,0000989-65.2024.8.16.0059
17590,0110346-26.2025.8.16.0000
17591,0017917-05.2025.8.16.0044
17592,0106723-51.2025.8.16.0000
17593,0104975-81.2025.8.16.0000
17594,0103786-68.2025.8.16.0000
17595,0110844-25.2025.8.16.0000
17596,0087656-03.2025.8.16.0000
17597,0031899-16.2024.8.16.0014
17598,0131970-34.2025.8.16.0000
17599,0031688-32.2018.8.16.0000
17600,0062282-82.2025.8.16.0000
17601,0098614-48.2025.8.16.0000
17602,0023542-13.2025.8.16.0014
17603,0096707-38.2025.8.16.0000
17604,0106066-12.2025.8.16.0000
17605,0000698-51.2001.8.16.0001
17606,0009090-55.2016.8.16.0194
17607,0012988-90.2024.8.16.0131
17608,0106071-34.2025.8.16.0000
17609,0000023-66.2015.8.16.0076
17610,0058689-45.2025.8.16.0000
17611,0101523-63.2025.8.16.0000
17612,0010403-46.2022.8.16.0160
17613,0107639-85.2025.8.16.0000
17614,0090731-50.2025.8.16.0000
17615,0000672-55.2016.8.16.0186
17616,0102669-42.2025.8.16.0000
17617,0133197-59.2025.8.16.0000
17618,0010255-93.2023.8.16.0194
17619,0003660-31.2024.8.16.0069
17620,0009565-56.2025.8.16.0174
17621,0133445-25.2025.8.16.0000
17622,0076261-14.2025.8.16.0000
17623,0000526-75.2021.8.16.0206
17624,0095314-78.2025.8.16.0000
17625,0060946-43.2025.8.16.0000
17626,0104888-28.2025.8.16.0000
17627,0087842-26.2025.8.16.0000
17628,0005002-46.2023.8.16.0026
17629,0001439-62.2024.8.16.0041
17630,0102958-72.2025.8.16.0000
17631,0083932-88.2025.8.16.0000
17632,0065875-22.2025.8.16.0000
17633,0083949-27.2025.8.16.0000
17634,0088869-44.2025.8.16.0000
17635,0013139-37.2019.8.16.0194
17636,0002147-52.2024.8.16.0061
17637,0009402-16.2024.8.16.0173
17638,0000067-82.2019.8.16.0161
17639,0005385-36.2025.8.16.0064
17640,0092624-76.2025.8.16.0000
17641,0051172-86.2025.8.16.0000
17642,0063398-26.2025.8.16.0000
17643,0074965-54.2025.8.16.0000
17644,0065276-83.2025.8.16.0000
17645,0115079-35.2025.8.16.0000
17646,0099927-44.2025.8.16.0000
17647,0002646-69.2025.8.16.0071
17648,0005708-56.2023.8.16.0017
17649,0042637-71.2025.8.16.0000
17650,0001959-72.2024.8.16.0089
17651,0083581-18.2025.8.16.0000
17652,0132782-13.2024.8.16.0000
17653,0107896-13.2025.8.16.0000
17654,0021059-98.2025.8.16.0017
17655,0082026-63.2025.8.16.0000
17656,0050316-80.2025.8.16.0014
17657,0042355-74.2024.8.16.0030
17658,0072212-27.2025.8.16.0000
17659,0111201-05.2025.8.16.0000
17660,0009196-11.2024.8.16.0170
17661,0004901-91.2023.8.16.0031
17662,0003931-48.2024.8.16.0131
17663,0007588-24.2025.8.16.0014
17664,0014409-83.2025.8.16.0001
17665,0062374-60.2025.8.16.0000
17666,0017502-15.2025.8.16.0014
17667,0106459-34.2025.8.16.0000
17668,0013871-73.2023.8.16.0001
17669,0032616-36.2025.8.16.0000
17670,0001951-34.2024.8.16.0077
17671,0000190-61.2010.8.16.0140
17672,0109218-68.2025.8.16.0000
17673,0102045-90.2025.8.16.0000
17674,0000802-37.2025.8.16.0119
17675,0001923-94.2024.8.16.0100
17676,0097541-41.2025.8.16.0000
17677,0039077-92.2024.8.16.0021
17678,0003842-90.2025.8.16.0001
17679,0083988-24.2025.8.16.0000
17680,0028899-62.2025.8.16.0017
17681,0090115-75.2025.8.16.0000
17682,0027221-31.2023.8.16.0001
17683,0003670-92.2024.8.16.0031
17684,0093797-38.2025.8.16.0000
17685,0117412-57.2025.8.16.0000
17686,0077179-18.2025.8.16.0000
17687,0009534-11.2020.8.16.0045
17688,0083644-43.2025.8.16.0000
17689,0005130-16.2025.8.16.0117
17690,0005756-85.2023.8.16.0123
17691,0010499-82.2024.8.16.0001
17692,0004080-14.2024.8.16.0044
17693,0039695-58.2024.8.16.0014
17694,0004828-51.2025.8.16.0031
17695,0008812-98.2025.8.16.0045
17696,0000500-50.2025.8.16.0105
17697,0001531-72.2025.8.16.0019
17698,0018374-06.2024.8.16.0001
17699,0097283-31.2025.8.16.0000
17700,0091239-93.2025.8.16.0000
17701,0098893-34.2025.8.16.0000
17702,0086130-98.2025.8.16.0000
17703,0120120-80.2025.8.16.0000
17704,0019995-07.2025.8.16.0000
17705,0014096-87.2025.8.16.0045
17706,0021098-63.2019.8.16.0031
17707,0060134-98.2025.8.16.0000
17708,0002661-40.2024.8.16.0017
17709,0096427-67.2025.8.16.0000
17710,0001420-43.2024.8.16.0110
17711,0021424-47.2024.8.16.0031
17712,0002899-42.2025.8.16.9000
17713,0040202-53.2023.8.16.0014
17714,0031347-32.2024.8.16.0182
17715,0014213-15.2024.8.16.0045
17716,0001299-59.2022.8.16.0118
17717,0022539-91.2024.8.16.0035
17718,0014875-76.2024.8.16.0045
17719,0003161-34.2025.8.16.0159
17720,0033077-44.2025.8.16.0182
17721,0038283-10.2023.8.16.0182
17722,0002339-12.2024.8.16.0052
17723,0000693-87.2024.8.16.0206
17724,0011472-04.2025.8.16.0033
17725,0021263-37.2024.8.16.0031
17726,0114598-72.2025.8.16.0000
17727,0103610-89.2025.8.16.0000
17728,0029095-41.2025.8.16.0014
17729,0116320-44.2025.8.16.0000
17730,0010903-03.2025.8.16.0033
17731,0038099-78.2024.8.16.0001
17732,0106997-15.2025.8.16.0000
17733,0142792-82.2025.8.16.0000
17734,0127942-23.2025.8.16.0000
17735,0109132-97.2025.8.16.0000
17736,0010874-10.2016.8.16.0019
17737,0142720-95.2025.8.16.0000
17738,0017343-82.2023.8.16.0001
17739,0132778-39.2025.8.16.0000
17740,0005354-90.2025.8.16.0104
17741,0016797-59.2025.8.16.0194
17742,0003030-85.2024.8.16.0194
17743,0027326-32.2024.8.16.0014
17744,0059864-66.2024.8.16.0014
17745,0001922-42.2023.8.16.0166
17746,0014591-34.2025.8.16.0045
17747,0032006-36.2023.8.16.0001
17748,0003803-72.2023.8.16.0160
17749,0107532-41.2025.8.16.0000
17750,0105131-69.2025.8.16.0000
17751,0104169-46.2025.8.16.0000
17752,0109032-45.2025.8.16.0000
17753,0006829-37.2024.8.16.0033
17754,0001954-81.2023.8.16.0090
17755,0010932-42.2025.8.16.0069
17756,0020006-40.2025.8.16.0031
17757,0004580-52.2023.8.16.0097
17758,0002420-67.2025.8.16.0070
17759,0100051-27.2025.8.16.0000
17760,0108821-09.2025.8.16.0000
17761,0097274-69.2025.8.16.0000
17762,0114728-62.2025.8.16.0000
17763,0037680-24.2025.8.16.0001
17764,0010496-65.2023.8.16.0130
17765,0034918-06.2023.8.16.0001
17766,0123800-73.2025.8.16.0000
17767,0120966-97.2025.8.16.0000
17768,0001129-17.2025.8.16.0075
17769,0099754-20.2025.8.16.0000
17770,0112685-55.2025.8.16.0000
17771,0039437-53.2025.8.16.0001
17772,0100643-71.2025.8.16.0000
17773,0014976-20.2025.8.16.0000
17774,0068281-16.2025.8.16.0000
17775,0020469-75.2025.8.16.0000
17776,0004420-54.2023.8.16.0088
17777,0063309-92.2024.8.16.0014
17778,0027512-36.2024.8.16.0182
17779,0022542-46.2024.8.16.0035
17780,0006420-02.2023.8.16.0064
17781,0013146-11.2025.8.16.0035
17782,0008144-46.2024.8.16.0148
17783,0006161-26.2023.8.16.0090
17784,0045422-76.2024.8.16.0182
17785,0015102-50.2024.8.16.0018
17786,0038311-60.2024.8.16.0014
17787,0002602-67.2025.8.16.0130
17788,0005316-42.2025.8.16.0019
17789,0008996-70.2021.8.16.0182
17790,0113878-08.2025.8.16.0000
17791,0112901-16.2025.8.16.0000
17792,0116186-17.2025.8.16.0000
17793,0108572-58.2025.8.16.0000
17794,0000498-85.2017.8.16.0097
17795,0110152-26.2025.8.16.0000
17796,0008735-84.2024.8.16.0058
17797,0014678-96.2024.8.16.0021
17798,0002453-55.2024.8.16.0179
17799,0033413-12.2025.8.16.0000
17800,0106446-69.2024.8.16.0000
17801,0001322-52.2025.8.16.0133
17802,0094103-07.2025.8.16.0000
17803,0000044-42.2024.8.16.0071
17804,0048936-98.2025.8.16.0021
17805,0008814-38.2024.8.16.0131
17806,0017693-77.2023.8.16.0031
17807,0105483-27.2025.8.16.0000
17808,0110223-28.2025.8.16.0000
17809,0062043-70.2024.8.16.0014
17810,0036549-72.2025.8.16.0014
17811,0020021-05.2025.8.16.0194
17812,0107668-38.2025.8.16.0000
17813,0106439-43.2025.8.16.0000
17814,0060818-91.2023.8.16.0000
17815,0116537-87.2025.8.16.0000
17816,0012291-96.2024.8.16.0025
17817,0017878-94.2022.8.16.0017
17818,0115054-22.2025.8.16.0000
17819,0005366-74.2025.8.16.0017
17820,0068328-79.2024.8.16.0014
17821,0111701-71.2025.8.16.0000
17822,0129312-37.2025.8.16.0000
17823,0112683-85.2025.8.16.0000
17824,0004281-08.2024.8.16.0108
17825,0111908-70.2025.8.16.0000
17826,0106104-24.2025.8.16.0000
17827,0006706-94.2025.8.16.0165
17828,0097273-84.2025.8.16.0000
17829,0112484-63.2025.8.16.0000
17830,0114202-95.2025.8.16.0000
17831,0129867-54.2025.8.16.0000
17832,0082269-07.2025.8.16.0000
17833,0005499-28.2025.8.16.0014
17834,0111829-91.2025.8.16.0000
17835,0132307-23.2025.8.16.0000
17836,0114827-32.2025.8.16.0000
17837,0113179-17.2025.8.16.0000
17838,0131669-87.2025.8.16.0000
17839,0124005-05.2025.8.16.0000
17840,0000274-53.2025.8.16.0167
17841,0105968-27.2025.8.16.0000
17842,0015388-06.2025.8.16.0014
17843,0001593-86.2024.8.16.0039
17844,0120946-09.2025.8.16.0000
17845,0003220-77.2025.8.16.0173
17846,0051050-10.2025.8.16.0021
17847,0121006-79.2025.8.16.0000
17848,0002344-94.2025.8.16.0053
17849,0031151-33.2024.8.16.0030
17850,0124111-64.2025.8.16.0000
17851,0113718-80.2025.8.16.0000
17852,0002324-97.2025.8.16.0055
17853,0115630-15.2025.8.16.0000
17854,0027571-19.2023.8.16.0001
17855,0115487-26.2025.8.16.0000
17856,0111451-38.2025.8.16.0000
17857,0128554-58.2025.8.16.0000
17858,0113420-88.2025.8.16.0000
17859,0085177-37.2025.8.16.0000
17860,0009680-59.2025.8.16.0083
17861,0121989-78.2025.8.16.0000
17862,0004294-09.2024.8.16.0075
17863,0108574-28.2025.8.16.0000
17864,0085718-70.2025.8.16.0000
17865,0065421-42.2025.8.16.0000
17866,0078305-06.2025.8.16.0000
17867,0071584-93.2025.8.16.0014
17868,0019605-37.2025.8.16.0000
17869,0119197-54.2025.8.16.0000
17870,0002642-82.2024.8.16.0098
17871,0121697-93.2025.8.16.0000
17872,0119195-84.2025.8.16.0000
17873,0001684-12.2021.8.16.0160
17874,0001466-97.2017.8.16.0103
17875,0026639-84.2017.8.16.0019
17876,0036460-98.2025.8.16.0030
17877,0116939-71.2025.8.16.0000
17878,0020505-24.2025.8.16.0031
17879,0121867-65.2025.8.16.0000
17880,0002443-64.2024.8.16.0129
17881,0002030-72.2023.8.16.0101
17882,0002043-35.2023.8.16.0210
17883,0112363-35.2025.8.16.0000
17884,0028679-35.2023.8.16.0017
17885,0040487-17.2025.8.16.0001
17886,0075364-75.2024.8.16.0014
17887,0113653-85.2025.8.16.0000
17888,0112891-69.2025.8.16.0000
17889,0065655-24.2025.8.16.0000
17890,0024228-05.2025.8.16.0014
17891,0124297-87.2025.8.16.0000
17892,0129654-48.2025.8.16.0000
17893,0004904-16.2022.8.16.0117
17894,0113683-23.2025.8.16.0000
17895,0126701-14.2025.8.16.0000
17896,0002554-66.2024.8.16.0123
17897,0007008-70.2021.8.16.0131
17898,0005684-42.2024.8.16.0098
